Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Contract,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Unlimited Data,Churn
43,22,36.99,4689,Month-to-Month,0,0,Female,1,Cable,32.827184,-116.703729,0,45.65,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,2,0,0,0,0,1,45.65,0,36.99,0.0,82.64,1,1
42,0,3.01,3556,Two Year,1,0,Female,0,,40.274302,-124.210902,1,20.15,0,3,1,,0,0,0,1,Bank Withdrawal,1,0,1,5,0,0,0,0,40,777.35,0,120.4,0.0,897.75,0,0
40,0,16.91,3192,Month-to-Month,0,0,Male,0,,38.184583,-119.286558,0,19.65,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,1,19.65,0,16.91,0.0,36.56,0,0
59,5,35.53,3721,Month-to-Month,0,0,Male,1,Cable,34.099869,-118.326843,0,45.15,0,0,0,,0,0,1,0,Credit Card,1,0,0,2,0,0,0,0,8,438.4,0,284.24,0.0,722.64,1,1
50,0,33.9,5209,Month-to-Month,1,0,Male,0,,34.074087,-117.605618,1,21.15,0,2,8,Offer D,0,0,1,1,Bank Withdrawal,1,0,1,4,0,0,0,0,12,306.05,0,406.8,0.0,712.85,0,0
21,69,39.19,3255,Month-to-Month,0,0,Male,1,DSL,41.486953,-120.913975,0,55.25,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,5,0,1,1,0,1,55.25,60,39.19,0.0,154.44,0,0
74,13,31.73,5242,One Year,0,0,Male,1,Fiber Optic,35.846067,-119.004073,0,70.0,0,0,0,Offer C,0,0,0,0,Credit Card,1,0,0,3,1,0,0,0,24,1732.6,140,761.52,0.0,2634.12,0,0
34,13,42.89,5299,Month-to-Month,0,0,Female,1,Fiber Optic,38.852544,-120.837669,0,94.2,1,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,2,0,1,1,1,2,193.8,0,85.78,0.0,279.58,1,1
56,0,26.17,3705,Two Year,1,0,Male,0,,37.556634,-122.317723,1,24.0,1,1,0,,0,0,1,1,Bank Withdrawal,1,0,0,3,0,0,0,0,12,269.65,0,314.04,0.0,583.69,0,0
63,7,0.0,4247,Two Year,0,0,Female,1,DSL,37.410567,-122.297152,0,39.1,0,0,0,,1,1,0,0,Credit Card,0,1,0,3,0,0,0,0,52,1982.1,130,0.0,0.0,2112.1,0,0
52,0,47.82,4246,Two Year,0,0,Male,0,,38.590035,-121.412455,0,25.95,1,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,56,1444.05,0,2677.92,0.0,4121.97,0,0
46,15,3.36,5525,Month-to-Month,0,0,Male,1,Fiber Optic,37.419725,-122.062947,0,98.15,1,0,0,,0,1,0,0,Mailed Check,1,0,0,1,0,1,1,1,13,1230.25,40,43.68,0.0,1313.93,0,1
52,9,25.88,4811,Month-to-Month,0,1,Female,1,Fiber Optic,33.782955,-118.026456,1,102.45,1,0,1,,0,1,1,1,Bank Withdrawal,1,0,1,1,0,1,1,1,1,102.45,0,25.88,0.0,128.33,1,1
47,14,0.0,3248,Month-to-Month,0,0,Female,1,DSL,33.22784,-117.200024,0,44.95,0,0,0,,0,0,1,0,Bank Withdrawal,0,0,0,3,0,1,1,1,23,996.85,40,0.0,25.84,1011.01,0,0
61,11,31.09,4192,Month-to-Month,0,0,Male,1,Fiber Optic,33.362575,-117.299644,0,96.1,0,0,0,,0,0,1,0,Bank Withdrawal,1,1,0,1,0,1,1,1,5,453.4,0,155.45,0.0,608.85,1,1
31,0,7.83,5064,Month-to-Month,0,0,Male,0,,37.257772,-122.051824,0,20.25,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,5,109.8,0,39.15,0.0,148.95,0,0
28,59,0.0,5644,Two Year,1,1,Female,1,DSL,35.511833,-120.918713,1,49.85,0,3,3,Offer B,1,0,0,1,Bank Withdrawal,0,1,1,5,0,1,1,0,64,3210.35,0,0.0,0.0,3210.35,1,0
75,29,0.0,2494,Two Year,0,1,Male,1,DSL,37.956963,-120.863055,0,36.65,0,0,0,Offer C,1,0,0,0,Bank Withdrawal,0,0,0,5,1,0,0,0,37,1315.0,0,0.0,0.0,1315.0,1,0
36,21,2.92,3687,Month-to-Month,0,0,Male,1,Fiber Optic,38.715498,-121.363411,1,74.4,1,0,1,,0,0,1,1,Credit Card,1,0,1,1,0,0,0,0,13,896.75,0,37.96,0.0,934.71,1,1
38,0,38.63,5261,Two Year,1,0,Female,0,,37.023669,-121.946461,1,19.2,0,3,1,,0,0,1,1,Credit Card,1,0,1,3,0,0,0,0,70,1401.4,0,2704.1,0.0,4105.5,0,0
43,3,38.3,4256,Two Year,0,1,Male,1,Fiber Optic,39.408634,-123.045516,1,97.95,1,0,1,Offer A,1,1,1,1,Credit Card,1,0,1,4,0,0,0,1,72,7114.25,0,2757.6,0.0,9871.85,1,0
69,21,0.0,4842,Month-to-Month,0,0,Female,1,DSL,40.022184,-121.062384,0,25.05,0,0,0,Offer E,0,0,0,0,Credit Card,0,0,0,1,1,0,0,0,1,25.05,0,0.0,0.0,25.05,1,1
38,0,18.0,3243,One Year,1,0,Male,0,,33.989524,-118.089299,1,19.8,0,1,10,,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,21,350.1,0,378.0,0.0,728.1,0,0
31,14,11.19,3527,Month-to-Month,0,0,Male,1,Fiber Optic,32.852947,-114.850784,0,69.8,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,2,146.65,10,22.38,0.0,179.03,0,0
46,29,10.99,5846,Month-to-Month,0,0,Female,1,DSL,34.501452,-118.207862,0,44.05,0,0,0,,0,0,1,0,Credit Card,1,0,0,5,0,0,0,0,5,202.15,0,54.95,0.0,257.1,1,0
46,0,1.86,5901,Two Year,0,0,Male,0,,33.933565,-118.062611,1,23.55,1,0,1,Offer A,0,0,1,1,Bank Withdrawal,1,0,1,3,0,0,0,0,72,1723.95,0,133.92,0.0,1857.87,0,0
38,0,18.8,2910,One Year,0,0,Female,0,,34.557711,-118.029441,0,20.1,0,0,0,Offer D,0,0,0,0,Mailed Check,1,0,0,4,0,0,0,0,18,407.05,0,338.4,0.0,745.45,0,0
68,27,3.96,2202,Month-to-Month,0,0,Female,1,Fiber Optic,37.03889,-121.528955,0,89.7,0,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,2,1,1,0,1,11,1047.7,0,43.56,0.0,1091.26,1,1
66,6,0.0,5573,Month-to-Month,0,0,Male,1,DSL,34.598221,-117.79593,0,24.45,0,0,0,,0,0,1,0,Credit Card,0,0,0,3,1,0,0,0,2,47.5,0,0.0,0.0,47.5,1,1
56,5,3.13,4815,Month-to-Month,0,0,Male,1,Fiber Optic,34.255203,-117.175654,0,79.95,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,1,1,79.95,0,3.13,0.0,83.08,1,1
21,59,15.29,4085,One Year,1,0,Female,1,Cable,32.578103,-117.012975,1,76.0,1,3,7,,0,1,0,1,Bank Withdrawal,1,0,1,4,0,1,1,1,20,1588.75,70,305.8,7.3,1957.25,0,0
49,21,0.0,4648,Month-to-Month,0,0,Female,1,DSL,39.473896,-121.415927,0,42.6,0,0,0,Offer E,1,1,1,0,Bank Withdrawal,0,0,0,2,0,1,1,0,2,72.4,0,0.0,0.0,72.4,1,1
58,13,7.51,4517,Two Year,0,1,Female,1,DSL,32.984395,-117.013454,0,74.45,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,1,0,5,0,1,1,1,49,3721.9,0,367.99,0.0,4089.89,1,0
21,69,37.47,5206,One Year,1,1,Female,1,Fiber Optic,39.12334,-122.838198,1,92.85,1,3,8,,1,0,1,1,Bank Withdrawal,1,0,1,4,0,1,1,0,64,5980.75,0,2398.08,0.0,8378.83,1,0
32,30,11.56,4621,One Year,0,0,Male,1,DSL,32.587557,-116.636816,0,54.8,0,0,0,Offer A,1,1,1,0,Mailed Check,1,0,0,4,0,0,0,0,66,3465.7,0,762.96,0.0,4228.66,1,0
21,53,0.0,5905,Month-to-Month,0,0,Male,1,DSL,39.597975,-122.032248,1,44.3,0,0,1,Offer B,0,0,1,1,Bank Withdrawal,0,0,1,4,0,1,1,1,59,2666.75,20,0.0,0.0,2686.75,0,0
31,16,36.43,5900,Month-to-Month,0,0,Female,1,DSL,33.362575,-117.299644,0,74.65,0,0,0,Offer E,1,1,1,0,Bank Withdrawal,1,0,0,1,0,1,1,1,9,703.55,0,327.87,0.0,1031.42,1,1
56,24,0.0,3106,Month-to-Month,1,1,Female,1,DSL,38.049292,-122.228415,0,30.1,0,2,0,,0,0,0,0,Credit Card,0,0,0,3,0,0,0,0,39,1131.3,150,0.0,0.0,1281.3,0,1
70,12,11.74,5151,Month-to-Month,1,1,Male,1,Fiber Optic,37.873916,-122.20522,1,108.9,1,1,7,,1,0,1,1,Bank Withdrawal,1,1,1,3,1,1,1,1,34,3625.2,30,399.16,0.0,4054.36,0,0
56,21,40.66,6349,Two Year,1,1,Male,1,Fiber Optic,38.52576,-123.013347,1,115.55,1,3,3,,1,1,0,1,Bank Withdrawal,1,1,1,3,0,1,1,1,62,7159.05,0,2520.92,0.0,9679.97,1,0
32,26,7.11,3503,Month-to-Month,0,1,Female,1,Fiber Optic,34.02381,-118.156582,0,75.55,0,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,5,0,0,0,0,1,75.55,0,7.11,0.0,82.66,1,0
19,0,36.75,2864,Month-to-Month,0,0,Female,0,,33.745746,-116.514215,0,20.35,0,0,0,,0,0,0,0,Credit Card,1,0,0,5,0,0,0,0,34,673.2,0,1249.5,0.0,1922.7,0,0
63,18,30.09,2675,One Year,0,0,Female,1,Fiber Optic,32.72523,-117.171346,0,89.1,0,0,0,Offer C,0,0,1,0,Mailed Check,1,0,0,4,0,1,1,1,38,3342.0,90,1143.42,0.0,4575.42,0,0
61,3,6.45,5741,Two Year,0,1,Female,1,DSL,40.271535,-121.018087,0,74.3,0,0,0,,1,1,1,0,Credit Card,1,1,0,4,0,0,0,1,57,4166.35,0,367.65,0.0,4534.0,1,0
57,0,6.85,5191,Month-to-Month,0,0,Female,0,,33.141265,-116.967221,0,20.05,0,0,0,Offer E,0,0,1,0,Mailed Check,1,0,0,3,0,0,0,0,2,39.25,0,13.7,0.0,52.95,0,0
36,6,44.42,5528,Month-to-Month,0,1,Male,1,Cable,33.680031,-116.171678,0,77.4,0,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,0,0,4,0,1,1,1,3,206.15,0,133.26,0.0,339.41,1,0
67,4,17.71,4086,Two Year,0,1,Male,1,Fiber Optic,39.69676,-121.644379,1,109.55,1,0,1,,1,1,1,1,Bank Withdrawal,1,0,1,3,1,1,1,1,72,7920.7,0,1275.12,0.0,9195.82,1,0
65,3,44.13,2596,Month-to-Month,0,1,Female,1,Fiber Optic,33.507255,-117.029473,1,83.05,1,0,2,,0,0,1,1,Bank Withdrawal,1,1,1,3,1,0,0,0,15,1258.3,110,661.95,0.0,2030.25,0,1
49,19,29.18,4786,Month-to-Month,0,1,Female,1,Fiber Optic,33.362575,-117.299644,1,87.25,1,0,1,,0,0,1,1,Bank Withdrawal,1,0,1,2,0,1,1,0,14,1258.6,0,408.52,0.0,1667.12,1,1
30,52,40.71,3198,Month-to-Month,0,0,Male,1,Fiber Optic,33.844983,-117.952151,0,70.5,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,9,597.9,0,366.39,0.0,964.29,1,0
33,28,41.53,4341,Month-to-Month,0,1,Female,1,Fiber Optic,39.432127,-121.099287,0,101.35,1,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,5,0,1,1,1,32,3334.9,0,1328.96,0.0,4663.86,1,0
41,11,30.94,4348,One Year,0,0,Female,1,Fiber Optic,38.265899,-121.939461,1,94.35,1,0,1,Offer A,0,1,1,1,Credit Card,1,1,1,1,0,1,1,0,67,6341.45,0,2072.98,0.0,8414.43,1,1
31,12,27.74,4915,Month-to-Month,1,0,Female,1,Fiber Optic,33.958134,-118.330905,1,86.8,1,2,0,Offer B,0,1,1,1,Bank Withdrawal,1,1,0,3,0,0,0,0,64,5327.25,0,1775.36,0.0,7102.61,1,0
51,22,37.5,4210,Two Year,0,1,Male,1,Fiber Optic,33.893823,-117.531446,0,108.65,1,0,0,,1,0,0,0,Bank Withdrawal,1,1,0,4,0,1,1,1,46,4903.2,0,1725.0,0.0,6628.2,1,0
63,2,35.04,4591,Month-to-Month,0,0,Male,1,Fiber Optic,33.03679,-115.60503,0,69.5,0,0,0,,0,0,1,0,Credit Card,1,0,0,3,0,0,0,0,38,2625.25,0,1331.52,20.19,3936.58,1,0
54,30,36.05,2900,One Year,0,1,Female,1,DSL,38.415003,-122.998726,0,74.1,0,0,0,,0,0,0,0,Credit Card,1,1,0,5,0,1,1,1,1,74.1,0,36.05,0.0,110.15,1,0
46,0,19.05,3196,Month-to-Month,1,0,Female,0,,39.607831,-121.777959,1,19.8,0,1,6,Offer D,0,0,1,1,Bank Withdrawal,1,0,1,3,0,0,0,0,10,196.75,0,190.5,0.0,387.25,0,0
46,20,36.52,4033,Month-to-Month,0,0,Female,1,Fiber Optic,37.897743,-122.263124,0,76.4,0,0,0,,0,1,0,0,Bank Withdrawal,1,0,0,4,0,0,0,0,11,838.7,0,401.72,0.0,1240.42,1,0
25,42,12.19,4544,Two Year,0,0,Male,1,Fiber Optic,36.696759,-119.024051,0,104.0,1,0,0,Offer A,0,1,1,0,Credit Card,1,1,0,1,0,1,1,1,70,7250.15,0,853.3,0.0,8103.45,1,1
45,6,1.08,3277,Month-to-Month,0,0,Male,1,Fiber Optic,36.296851,-117.865469,0,74.25,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,1,0,3,0,0,0,0,41,3089.1,0,44.28,0.0,3133.38,1,0
57,11,30.54,4497,Month-to-Month,0,1,Female,1,DSL,37.950248,-122.022455,0,58.95,0,0,0,,0,1,0,0,Bank Withdrawal,1,1,0,4,0,0,0,0,15,955.15,0,458.1,0.0,1413.25,1,0
23,76,13.86,5393,Month-to-Month,0,0,Female,1,Fiber Optic,33.993991,-118.39704,0,74.25,0,0,0,,0,1,1,0,Credit Card,1,0,0,1,0,0,1,0,9,639.65,0,124.74,0.0,764.39,1,1
26,46,15.41,3278,One Year,0,0,Male,1,DSL,37.212191,-119.749323,1,72.8,1,0,10,,0,1,1,1,Credit Card,1,1,1,5,0,0,0,1,32,2333.05,0,493.12,0.0,2826.17,1,0
49,6,9.55,3402,Month-to-Month,0,1,Male,1,Fiber Optic,33.893823,-117.531446,0,89.95,0,0,0,Offer D,0,0,0,0,Credit Card,1,1,0,5,0,0,0,1,19,1682.4,0,181.45,29.64,1834.21,1,0
60,5,44.28,5392,Month-to-Month,0,0,Male,1,Fiber Optic,35.652242,-119.4464,0,74.9,0,0,0,Offer C,0,1,1,0,Bank Withdrawal,1,0,0,1,0,0,0,0,28,2068.55,0,1239.84,0.0,3308.39,1,1
31,29,0.0,3897,Two Year,1,0,Male,1,DSL,37.601248,-122.403099,1,40.55,0,1,10,,0,0,1,1,Bank Withdrawal,0,1,1,5,0,0,0,1,34,1325.85,0,0.0,0.0,1325.85,1,0
50,25,38.58,6466,Two Year,0,1,Male,1,DSL,41.932207,-120.135941,1,72.95,1,0,4,Offer A,1,0,0,1,Bank Withdrawal,1,1,1,4,0,0,0,1,70,5265.55,60,2700.6,0.0,8026.15,0,0
68,2,17.6,5033,Two Year,0,0,Female,1,Fiber Optic,32.853743,-117.25034,0,71.25,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,4,1,0,0,0,1,71.25,10,17.6,0.0,98.85,0,0
70,12,0.0,2167,Month-to-Month,0,1,Female,1,DSL,33.290907,-117.202895,1,48.35,0,0,1,,0,0,1,1,Bank Withdrawal,0,0,1,2,1,1,1,1,18,810.7,0,0.0,0.0,810.7,1,1
26,52,0.0,4134,Month-to-Month,1,0,Male,1,DSL,37.750822,-121.238423,1,25.55,0,2,9,Offer D,0,0,0,1,Credit Card,0,0,1,3,0,0,0,0,18,467.85,0,0.0,0.0,467.85,1,0
47,0,48.57,4485,Two Year,1,0,Male,0,,33.688546,-117.788091,1,20.05,0,2,5,Offer A,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,70,1360.25,0,3399.9,0.0,4760.15,0,0
57,11,31.13,4261,One Year,0,1,Female,1,Fiber Optic,33.879983,-117.895482,1,109.25,1,0,1,,1,0,1,1,Bank Withdrawal,1,1,1,1,0,1,1,1,72,8109.8,0,2241.36,0.0,10351.16,1,1
64,30,33.53,2168,Month-to-Month,0,0,Male,1,DSL,32.67117,-117.00232,0,54.65,0,0,0,,0,0,0,0,Mailed Check,1,0,0,5,0,1,1,0,3,189.1,0,100.59,0.0,289.69,1,0
47,25,14.05,5327,One Year,0,1,Male,1,DSL,36.739385,-119.753649,1,71.4,0,0,0,,0,1,0,1,Credit Card,1,1,0,3,0,1,1,0,62,4487.3,0,871.1,0.0,5358.4,1,0
19,41,30.51,6139,One Year,0,0,Male,1,Fiber Optic,37.527497,-122.230941,1,96.1,1,0,4,Offer B,1,1,0,1,Bank Withdrawal,1,0,1,4,0,1,1,0,62,6001.45,0,1891.62,0.0,7893.07,1,0
23,30,21.68,4280,Two Year,0,1,Male,1,Fiber Optic,34.103578,-117.04054,1,114.3,1,0,10,Offer A,1,1,0,1,Credit Card,1,1,1,4,0,1,1,1,70,8244.3,0,1517.6,0.0,9761.9,1,0
64,24,24.48,4243,Month-to-Month,0,0,Male,1,Fiber Optic,38.683605,-120.811852,0,79.15,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,1,0,0,0,0,1,79.15,0,24.48,0.0,103.63,1,1
44,30,16.57,4643,Month-to-Month,0,0,Female,1,Fiber Optic,41.737962,-123.07557,0,100.0,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,5,0,1,1,1,33,3320.6,0,546.81,0.0,3867.41,1,0
57,0,13.89,5764,Two Year,0,0,Female,0,,33.956445,-118.358634,0,19.55,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,0,0,5,0,0,0,0,56,1080.55,0,777.84,0.0,1858.39,0,0
28,59,40.63,4154,Month-to-Month,0,1,Female,1,Fiber Optic,38.439696,-122.668817,1,84.5,1,0,1,,1,0,1,1,Bank Withdrawal,1,0,1,1,0,0,1,0,12,916.9,0,487.56,0.0,1404.46,1,1
35,0,37.66,5984,Month-to-Month,0,0,Female,0,,33.887676,-118.127289,0,20.35,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,4,77.5,0,150.64,0.0,228.14,0,1
39,18,28.13,5452,One Year,0,1,Female,1,Fiber Optic,38.859093,-121.182872,0,100.05,1,0,0,,0,0,1,0,Credit Card,1,0,0,1,0,1,1,1,64,6254.2,0,1800.32,0.0,8054.52,1,1
27,0,25.54,5939,Two Year,1,0,Female,0,,33.634626,-117.874882,1,25.6,1,2,1,,0,0,1,1,Credit Card,1,0,1,5,0,0,0,0,23,514.75,0,587.42,0.0,1102.17,0,0
61,16,31.35,5789,Month-to-Month,1,0,Male,1,Fiber Optic,34.099869,-118.326843,1,99.35,1,1,1,,1,0,1,1,Bank Withdrawal,1,0,1,1,0,1,1,1,47,4749.15,0,1473.45,0.0,6222.6,1,1
55,17,40.52,4296,Two Year,0,0,Female,1,Fiber Optic,40.485849,-124.163234,1,93.7,1,0,2,Offer A,0,0,1,1,Bank Withdrawal,1,0,1,3,0,1,1,1,71,6585.35,0,2876.92,0.0,9462.27,1,1
52,0,25.92,5994,Month-to-Month,0,0,Female,0,,41.212695,-122.392067,0,20.35,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,2,45.3,0,51.84,0.0,97.14,0,0
38,11,44.33,5340,Month-to-Month,1,1,Male,1,Fiber Optic,34.039224,-118.266293,0,103.7,1,1,0,,1,0,1,0,Bank Withdrawal,1,0,0,1,0,1,1,1,49,5036.3,0,2172.17,0.0,7208.47,1,1
43,0,11.02,4254,One Year,0,0,Male,0,,34.110124,-119.100972,0,19.95,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,0,0,5,0,0,0,0,48,1004.5,0,528.96,0.0,1533.46,0,0
23,69,23.02,5127,Two Year,0,1,Female,1,Cable,38.050558,-121.646924,0,73.0,0,0,0,Offer A,1,1,1,0,Credit Card,1,1,0,4,0,1,1,0,72,5265.2,0,1657.44,0.0,6922.64,1,0
25,71,9.84,3513,Month-to-Month,1,0,Female,1,Fiber Optic,32.79697,-116.969082,1,85.6,1,1,10,,0,0,0,1,Bank Withdrawal,1,0,1,3,0,1,1,0,23,1868.4,0,226.32,0.0,2094.72,1,0
45,0,35.89,4165,Two Year,1,0,Male,0,,34.281911,-118.556218,1,19.95,0,3,1,Offer A,0,0,0,1,Bank Withdrawal,1,0,1,3,0,0,0,0,68,1377.7,0,2440.52,28.98,3789.24,0,0
44,10,8.77,4773,Month-to-Month,0,0,Male,1,DSL,34.091829,-118.491244,0,44.15,0,0,0,,0,0,1,0,Credit Card,1,0,0,1,0,0,0,0,1,44.15,0,8.77,0.0,52.92,1,1
42,25,14.46,2810,One Year,0,1,Female,1,DSL,34.050322,-118.147037,0,58.0,0,0,0,,0,1,0,0,Credit Card,1,1,0,3,0,0,0,0,29,1734.5,0,419.34,0.0,2153.84,1,0
34,14,38.15,4488,Month-to-Month,0,1,Female,1,Fiber Optic,34.052917,-118.255178,1,100.5,1,0,3,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,3,0,1,1,1,47,4707.1,0,1793.05,0.0,6500.15,1,0
29,73,0.0,4928,One Year,0,1,Female,1,DSL,38.626128,-121.328011,0,44.45,0,0,0,Offer B,0,1,1,0,Bank Withdrawal,0,0,0,4,0,1,1,0,60,2773.9,0,0.0,0.0,2773.9,1,0
48,9,15.77,5414,One Year,0,0,Male,1,Fiber Optic,38.109125,-120.078597,1,94.25,0,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,0,1,3,0,1,1,1,53,4867.95,0,835.81,0.0,5703.76,1,1
57,0,32.78,3007,Month-to-Month,1,0,Male,0,,37.222842,-121.988727,1,19.2,0,3,10,,0,0,0,1,Credit Card,1,0,1,5,0,0,0,0,1,19.2,0,32.78,0.0,51.98,0,0
22,69,12.05,5267,Month-to-Month,0,0,Male,1,Fiber Optic,34.059722,-117.39104,0,94.25,0,0,0,Offer E,1,0,1,0,Bank Withdrawal,1,0,0,3,0,1,1,1,7,669.0,0,84.35,0.0,753.35,1,1
42,76,43.37,5288,One Year,1,1,Male,1,Fiber Optic,41.163637,-123.704841,1,94.8,0,3,1,,1,1,0,1,Credit Card,1,0,1,4,0,1,1,0,32,3131.55,40,1387.84,0.0,4559.39,0,0
28,48,47.02,6173,Two Year,1,1,Female,1,Fiber Optic,40.692523,-122.369876,1,117.6,1,1,10,,1,1,1,1,Bank Withdrawal,1,1,1,3,0,1,1,1,72,8308.9,0,3385.44,5.44,11688.9,1,0
50,14,41.78,5261,Month-to-Month,0,1,Female,1,Fiber Optic,34.115192,-118.61017,0,111.05,1,0,0,,1,1,1,0,Credit Card,1,0,0,4,0,1,1,1,65,7107.0,0,2715.7,0.0,9822.7,1,0
57,0,13.34,5712,Month-to-Month,0,0,Male,0,,35.405722,-117.773354,0,20.3,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,0,0,5,0,0,0,0,26,511.25,0,346.84,0.0,858.09,0,0
46,16,42.1,2267,Month-to-Month,1,1,Female,1,Fiber Optic,34.95703,-117.73045,0,93.0,0,1,0,,0,1,0,0,Bank Withdrawal,1,1,0,3,0,1,1,0,9,870.25,0,378.9,0.0,1249.15,1,0
25,85,18.36,3096,Month-to-Month,1,1,Male,1,Fiber Optic,39.117537,-122.284654,1,89.85,0,3,5,,1,0,1,1,Bank Withdrawal,1,0,1,5,0,0,0,1,34,3091.75,0,624.24,14.93,3701.06,1,0
20,47,35.29,3744,Month-to-Month,0,1,Female,1,Fiber Optic,38.784329,-121.373245,1,100.45,1,0,10,Offer C,0,0,1,1,Bank Withdrawal,1,0,1,5,0,1,1,1,34,3414.65,0,1199.86,0.0,4614.51,1,0
38,26,0.0,3958,Month-to-Month,0,0,Male,1,DSL,38.044523,-121.348048,0,35.55,0,0,0,,0,0,1,0,Bank Withdrawal,0,0,0,1,0,1,1,0,1,35.55,0,0.0,0.0,35.55,1,1
25,52,0.0,5153,Month-to-Month,0,1,Female,1,DSL,33.762759,-116.324817,0,54.15,0,0,0,Offer C,1,0,1,0,Credit Card,0,0,0,1,0,1,1,1,24,1240.25,0,0.0,0.0,1240.25,1,1
76,20,0.0,5702,Month-to-Month,0,0,Female,1,Cable,32.886925,-117.152162,0,29.65,0,0,0,,0,0,1,0,Bank Withdrawal,0,1,0,2,1,0,0,0,10,291.4,110,0.0,0.0,401.4,0,1
46,0,45.77,5441,Month-to-Month,1,0,Male,0,,32.886925,-117.152162,1,19.9,0,1,4,Offer E,0,0,0,1,Mailed Check,1,0,1,1,0,0,0,0,1,19.9,0,45.77,0.0,65.67,0,1
33,8,44.27,5096,Two Year,0,1,Female,1,Fiber Optic,36.863303,-121.781632,1,103.95,1,0,10,Offer A,1,1,1,1,Bank Withdrawal,1,1,1,3,0,0,0,1,72,7556.9,70,3187.44,0.0,10814.34,0,0
40,0,48.73,4444,Two Year,0,0,Male,0,,33.921793,-118.140588,1,24.25,1,0,4,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,5,0,0,0,0,62,1424.6,0,3021.26,0.0,4445.86,0,0
39,17,29.4,2227,Month-to-Month,1,0,Female,1,Fiber Optic,34.364153,-118.615583,0,70.15,0,2,0,,0,0,1,0,Bank Withdrawal,1,0,0,2,0,0,0,0,4,268.35,0,117.6,21.69,364.26,1,1
57,17,23.72,2081,Month-to-Month,1,0,Female,1,Fiber Optic,34.141146,-117.655583,1,80.7,0,1,5,Offer E,0,0,1,1,Bank Withdrawal,1,0,1,4,0,0,0,1,3,239.45,0,71.16,0.0,310.61,1,0
55,0,7.8,4841,Month-to-Month,0,0,Male,0,,38.109125,-120.078597,0,19.65,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,5,0,0,0,0,2,31.2,0,15.6,0.0,46.8,0,0
60,0,31.7,4784,Two Year,1,0,Female,0,,35.666886,-119.186717,0,20.45,0,3,0,,0,0,0,0,Credit Card,1,0,0,4,0,0,0,0,49,1024.65,0,1553.3,0.0,2577.95,0,0
30,0,5.32,5674,Two Year,0,0,Female,0,,36.27688,-117.033326,1,25.05,1,0,10,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,4,0,0,0,0,52,1270.25,0,276.64,0.0,1546.89,0,0
22,27,44.99,3895,Month-to-Month,0,0,Female,1,Fiber Optic,33.03933,-115.191857,0,80.5,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,4,0,1,1,0,13,1011.8,0,584.87,24.99,1571.68,1,0
79,29,47.35,3330,Month-to-Month,0,0,Female,1,Fiber Optic,33.840524,-118.148403,0,98.25,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,3,1,1,1,1,6,560.6,0,284.1,0.0,844.7,1,1
